timestamp,ip_src,ip_dst,port_src,port_dst,transport_protocol,app_protocol,length
2024-12-04T20:51:21.098529,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,89
2024-12-04T20:51:21.409312,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,89
2024-12-04T20:51:21.412408,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:21.672850,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,66
2024-12-04T20:51:22.084129,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:23.106256,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:23.969817,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,172
2024-12-04T20:51:23.970025,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,2262
2024-12-04T20:51:24.132317,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:24.136712,127.0.0.1,127.0.0.1,51641,51638,TCP,DATA,45
2024-12-04T20:51:24.136749,127.0.0.1,127.0.0.1,51638,51641,TCP,TCP,56
2024-12-04T20:51:24.240253,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:24.240253,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,175
2024-12-04T20:51:24.290185,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:24.819861,127.0.0.1,127.0.0.1,51638,51641,TCP,DATA,45
2024-12-04T20:51:24.819891,127.0.0.1,127.0.0.1,51641,51638,TCP,TCP,56
2024-12-04T20:51:24.834689,127.0.0.1,127.0.0.1,51642,51636,TCP,DATA,45
2024-12-04T20:51:24.834689,127.0.0.1,127.0.0.1,51636,51642,TCP,DATA,45
2024-12-04T20:51:24.834701,127.0.0.1,127.0.0.1,51636,51642,TCP,TCP,56
2024-12-04T20:51:24.834701,127.0.0.1,127.0.0.1,51642,51636,TCP,TCP,56
2024-12-04T20:51:25.156066,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:26.077761,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
2024-12-04T20:51:26.412867,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,173
2024-12-04T20:51:26.412944,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,15236
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TCP,60
2024-12-04T20:51:26.677047,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,89
2024-12-04T20:51:26.720387,192.168.0.31,104.46.162.226,26384,443,TCP,TCP,54
2024-12-04T20:51:26.983494,104.46.162.226,192.168.0.31,443,26384,TCP,TLS,153
2024-12-04T20:51:26.984158,192.168.0.31,104.46.162.226,26384,443,TCP,TLS,89
2024-12-04T20:51:27.004416,192.168.0.31,192.168.0.1,51790,53,UDP,DNS,92
2024-12-04T20:51:27.010925,192.168.0.1,192.168.0.31,53,51790,UDP,DNS,227
2024-12-04T20:51:27.011698,192.168.0.31,104.46.162.226,26387,443,TCP,TCP,66
2024-12-04T20:51:27.101790,192.168.0.1,192.168.0.255,9431,9431,UDP,DATA,115
