CPU_mean,CPU_std,CPU_user,CPU_system,CPU_interrupt,CPU_wait,Mem_used_mean,Mem_used_std,Used_mem_ratio,Disk_read,Disk_write,Disk_read_write_ratio,Total_filesystem_events,Create_filesystem_events,Modify_filesystem_events,Delete_filesystem_events,Avg_path_length,Unique_path_count,Directory_event_ratio,EventID_entropy,Event_count,num_services,num_unique_paths_services,Num_processes,Avg_num_reads,Avg_num_writes,Avg_bytes_read,Avg_bytes_written,write_read_ratio,std_bytes_written,procceses_with_more_writes_than_reads_percentage,entropy_path,processes_without_path,orphan_processes,different_parents_per_processes,unique_users,OS,Infected,Ejecution
99.81666666666666,0.307473949929189,91.00333333333334,8.44,0.26666666666666666,0.18333333333333332,1548344797.8666666,19527346.738850087,0.3770174096529539,6836.0,3267.0,0.4778411584028083,2159.0,43.0,1975.0,11.0,5.124594719777675,164.0,0.1486111111111111,0.1773894531859974,300.0,178.0,1.0,227.0,1693.2995594713657,683.6431718061674,3793166.6607929515,194911.85903083702,0.051384983860716354,1666692.1359019373,12.280701754385964,6.4533537900920495,91.0,2.0,18.495699745911455,16.0,Linux,1,nitrogen2
99.9,0.24211709905575116,92.44999999999999,7.26,0.2,0.1,1487444514.1333334,21798946.885248125,0.3621883694728167,6827.0,3678.0,0.538664323374341,1363.0,7.0,1349.0,7.0,4.3851797505502565,16.0,0.015395894428152493,0.1649012192942012,247.0,178.0,1.0,226.0,4256.734513274337,1090.853982300885,4674478.442477876,858963.8230088495,0.18375603820251796,7747283.399358128,12.77533039647577,6.428786386270357,91.0,2.0,18.765101445450927,16.0,Linux,1,nitrogen2
99.39666666666668,1.3631817075562926,92.95333333333333,6.1433333333333335,0.3,0.6033333333333334,1452514235.7333333,37145869.04529361,0.3536829492983378,7731.0,6451.0,0.8343248836006208,1305.0,0.0,1010.0,0.0,13.845977011494252,312.0,0.4563552833078101,0.3978855655199195,211.0,178.0,1.0,,,,,,,,,,,,,,Linux,1,nitrogen2
99.8125,0.5303300858899106,91.8625,7.8125,0.125,0.1875,1433358848.0,212602.72118672423,0.349018668658735,401.0,594.0,1.4776119402985075,,,,,,,,0.19823496409776625,130.0,,,,,,,,,,,,,,,,Linux,1,nitrogen2
99.14,2.2528111094223666,82.19,16.4,0.55,0.8599999999999999,1554067046.4,100193791.36051792,0.3784107603603676,5552.0,10841.0,1.952278047902035,4791.0,22.0,4748.0,1.0,12.780839073262367,2182.0,0.45450751252086813,0.1544194388806947,358.0,178.0,1.0,211.0,2121.488151658768,964.8388625592418,3847444.625592417,131402.009478673,0.03415305172985782,1436323.610922188,15.566037735849056,6.394656691754966,83.0,2.0,18.497836379936878,16.0,Linux,1,unknown
48.730000000000004,14.241056479600534,44.36999999999999,4.046666666666666,0.3666666666666668,51.28,1325711906.1333334,16221635.574781716,0.21335159712604546,3072.0,1310.0,0.4262935242434103,972.0,118.0,736.0,1.0,6.584362139917696,130.0,0.3854059609455293,0.18947211829248742,379.0,184.0,1.0,259.0,5056.586872586872,3789.1505791505792,5501003.1196911195,3885427.644787645,0.7063124404651075,42259311.15562067,15.769230769230768,6.514844546865612,116.0,2.0,22.66514216489362,15.0,Linux,0,datos1
39.18666666666666,11.409062741683831,36.63333333333333,2.4266666666666667,0.16666666666666663,60.83,1321250816.0,1913042.6406948408,0.21263365780569496,1.0,871.0,435.5,818.0,111.0,596.0,0.0,6.58679706601467,117.0,0.4078144078144078,0.16743207050818856,323.0,184.0,1.0,253.0,7645.260869565217,4067.0711462450595,6155745.644268774,4033151.4940711465,0.6551847772724951,42773219.85624505,16.141732283464567,6.537507050665994,117.0,2.0,25.042271953945882,15.0,Linux,0,datos1
40.2,13.39290857132983,37.38888888888889,2.655555555555556,0.19999999999999998,59.82222222222223,1327740700.4444444,5814500.713281733,0.21367809830968362,1.0,271.0,135.5,242.0,34.0,174.0,0.0,6.5578512396694215,39.0,0.42386831275720166,0.21929730813217538,57.0,,,248.0,9978.875,4233.657258064516,6279869.935483871,4150982.193548387,0.6609980103402474,43206407.29662923,16.46586345381526,6.569346760930799,117.0,2.0,25.096981124000976,15.0,Linux,0,datos1
83.28,18.58381572488685,72.19333333333333,10.539999999999997,0.5700000000000002,16.71666666666667,1856919688.5333333,277908073.70119435,0.29884078090458066,851.0,2307.0,2.7077464788732395,4298.0,454.0,3461.0,58.0,8.563750581665891,556.0,0.3549662712258665,0.28448177672313624,277.0,184.0,1.0,266.0,10054.146616541353,4260.334586466165,5665214.556390977,3895742.5563909775,0.6876600753516179,41733380.52025357,15.730337078651685,6.416117571754311,117.0,2.0,24.229502328128472,15.0,Linux,0,datos2
77.35666666666665,12.570070730147844,72.00999999999999,5.2333333333333325,0.15333333333333332,22.66666666666667,2473771144.5333333,29764097.157847807,0.39811290987789494,0.0,1345.0,1345.0,1150.0,138.0,868.0,6.0,6.816521739130435,160.0,0.3779322328410078,0.21526030434120424,292.0,183.0,1.0,268.0,12155.391791044776,4824.764925373134,5650852.298507462,4598157.373134328,0.8137102717475998,42568558.04680889,16.356877323420075,6.431121414779425,118.0,2.0,24.004566478540287,15.0,Linux,0,datos2
