Timestamp,Nombre,Estado,Auto-Start,PID,Ruta del ejecutable,Usuario
2025-04-11 19:38:00,AJRouter,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,ALG,stopped,manual,,C:\Windows\System32\alg.exe,NT AUTHORITY\LocalService
2025-04-11 19:38:00,AppIDSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:38:00,Appinfo,running,manual,9560,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,AppMgmt,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,AppReadiness,stopped,manual,,C:\Windows\System32\svchost.exe -k AppReadiness -p,LocalSystem
2025-04-11 19:38:00,AppVClient,stopped,disabled,,C:\Windows\system32\AppVClient.exe,LocalSystem
2025-04-11 19:38:00,AppXSvc,running,manual,10884,C:\Windows\system32\svchost.exe -k wsappx -p,LocalSystem
2025-04-11 19:38:00,AssignedAccessManagerSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k AssignedAccessManagerSvc,LocalSystem
2025-04-11 19:38:00,AudioEndpointBuilder,running,automatic,3088,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,Audiosrv,running,automatic,4472,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,autotimesvc,stopped,manual,,C:\Windows\system32\svchost.exe -k autoTimeSvc,NT AUTHORITY\LocalService
2025-04-11 19:38:00,AxInstSV,stopped,manual,,C:\Windows\system32\svchost.exe -k AxInstSVGroup,LocalSystem
2025-04-11 19:38:00,BDESVC,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,localSystem
2025-04-11 19:38:00,BEService,stopped,manual,,"""C:\Program Files (x86)\Common Files\BattlEye\BEService.exe""",LocalSystem
2025-04-11 19:38:00,BFE,running,automatic,4828,C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,BITS,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,brlapi,stopped,manual,,C:\Windows\brltty\bin\brltty.exe,NT AUTHORITY\LocalService
2025-04-11 19:38:00,BrokerInfrastructure,running,automatic,1052,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:38:00,BTAGService,running,manual,1584,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted,NT AUTHORITY\LocalService
2025-04-11 19:38:00,BthAvctpSvc,running,manual,1592,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,bthserv,running,manual,1616,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,camsvc,running,manual,2932,C:\Windows\system32\svchost.exe -k appmodel -p,LocalSystem
2025-04-11 19:38:00,CCleanerPerformanceOptimizerService,stopped,manual,,"""C:\Program Files\CCleaner\CCleanerPerformanceOptimizerService.exe""",LocalSystem
2025-04-11 19:38:00,CDPSvc,running,automatic,9456,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,CertPropSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs,LocalSystem
2025-04-11 19:38:00,ClickToRunSvc,running,automatic,5948,"""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service",LocalSystem
2025-04-11 19:38:00,ClipSVC,stopped,manual,,C:\Windows\System32\svchost.exe -k wsappx -p,LocalSystem
2025-04-11 19:38:00,cloudidsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k CloudIdServiceGroup -p,NT AUTHORITY\NetworkService
2025-04-11 19:38:00,COMSysApp,stopped,manual,,C:\Windows\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},LocalSystem
2025-04-11 19:38:00,CoreMessagingRegistrar,running,automatic,1708,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,cplspcon,running,automatic,1996,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_6b10ae7f2f9034c5\IntelCpHDCPSvc.exe,LocalSystem
2025-04-11 19:38:00,CryptSvc,running,automatic,5524,C:\Windows\system32\svchost.exe -k NetworkService -p,NT Authority\NetworkService
2025-04-11 19:38:00,CscService,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,DcomLaunch,running,automatic,1052,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:38:00,dcsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,defragsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k defragsvc,localSystem
2025-04-11 19:38:00,DeviceAssociationService,running,automatic,2788,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,DeviceInstall,stopped,manual,,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:38:00,DevQueryBroker,running,manual,2780,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,Dhcp,running,automatic,2352,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:38:00,diagnosticshub.standardcollector.service,stopped,manual,,C:\Windows\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe,LocalSystem
2025-04-11 19:38:00,diagsvc,stopped,manual,,C:\Windows\System32\svchost.exe -k diagnostics,LocalSystem
2025-04-11 19:38:00,DiagTrack,running,automatic,5516,C:\Windows\System32\svchost.exe -k utcsvc -p,LocalSystem
2025-04-11 19:38:00,DialogBlockingService,stopped,disabled,,C:\Windows\system32\svchost.exe -k DialogBlockingService,LocalSystem
2025-04-11 19:38:00,DispBrokerDesktopSvc,running,automatic,2608,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,DisplayEnhancementService,running,manual,1984,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,DmEnrollmentSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,dmwappushservice,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,Dnscache,running,automatic,3336,C:\Windows\system32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:38:00,DoSvc,running,automatic,4836,C:\Windows\System32\svchost.exe -k NetworkService -p,NT Authority\NetworkService
2025-04-11 19:38:00,dot3svc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,localSystem
2025-04-11 19:38:00,DPS,running,automatic,5532,C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,DSAService,running,automatic,5544,"""C:\Program Files (x86)\Intel\Driver and Support Assistant\x86\DSAService.exe""",LocalSystem
2025-04-11 19:38:00,DSAUpdateService,running,automatic,5552,"""C:\Program Files (x86)\Intel\Driver and Support Assistant\x86\DSAUpdateService.exe""",LocalSystem
2025-04-11 19:38:00,DsmSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,DsSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,DusmSvc,running,automatic,4592,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:38:00,Eaphost,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,localSystem
2025-04-11 19:38:00,edgeupdate,stopped,automatic,,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc",LocalSystem
2025-04-11 19:38:00,edgeupdatem,stopped,manual,,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /medsvc",LocalSystem
2025-04-11 19:38:00,EFS,stopped,manual,,C:\Windows\System32\lsass.exe,LocalSystem
2025-04-11 19:38:00,embeddedmode,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,EntAppSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k appmodel -p,LocalSystem
2025-04-11 19:38:00,esifsvc,running,automatic,5880,"""C:\Windows\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_4ce8bafd96682424\esif_uf.exe""",LocalSystem
2025-04-11 19:38:00,EventLog,running,automatic,1856,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,EventSystem,running,automatic,1020,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,Fax,stopped,manual,,C:\Windows\system32\fxssvc.exe,NT AUTHORITY\NetworkService
2025-04-11 19:38:00,fdPHost,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,FDResPub,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,fhsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,FileSyncHelper,stopped,manual,,"""C:\Program Files\Microsoft OneDrive\23.209.1008.0002\FileSyncHelper.exe""",LocalSystem
2025-04-11 19:38:00,FontCache,running,automatic,3096,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,FontCache3.0.0.0,running,manual,9188,C:\Windows\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe,NT Authority\LocalService
2025-04-11 19:38:00,FrameServer,running,manual,16132,C:\Windows\System32\svchost.exe -k Camera,LocalSystem
2025-04-11 19:38:00,GameInputSvc,stopped,manual,,C:\Windows\System32\GameInputSvc.exe,LocalSystem
2025-04-11 19:38:00,GoogleChromeElevationService,stopped,manual,,"""C:\Program Files\Google\Chrome\Application\135.0.7049.85\elevation_service.exe""",LocalSystem
2025-04-11 19:38:00,GoogleUpdaterInternalService136.0.7079.0,stopped,automatic,,"""C:\Program Files (x86)\Google\GoogleUpdater\136.0.7079.0\updater.exe"" --system --windows-service --service=update-internal",LocalSystem
2025-04-11 19:38:00,GoogleUpdaterService136.0.7079.0,stopped,automatic,,"""C:\Program Files (x86)\Google\GoogleUpdater\136.0.7079.0\updater.exe"" --system --windows-service --service=update",LocalSystem
2025-04-11 19:38:00,gpsvc,stopped,automatic,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,GraphicsPerfSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k GraphicsPerfSvcGroup,LocalSystem
2025-04-11 19:38:00,gupdate,stopped,automatic,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /svc",LocalSystem
2025-04-11 19:38:00,gupdatem,stopped,manual,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /medsvc",LocalSystem
2025-04-11 19:38:00,hidserv,running,manual,2028,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,HPPrintScanDoctorService,running,automatic,5612,"""C:\Program Files\HPPrintScanDoctor\HPPrintScanDoctorService.exe""",LocalSystem
2025-04-11 19:38:00,HvHost,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,icssvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:38:00,igccservice,running,automatic,5584,C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_8b07a004bf9bbf23\OneApp.IGCC.WinService.exe,LocalSystem
2025-04-11 19:38:00,igfxCUIService2.0.0.0,running,automatic,2480,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_8f68d4f94f46f7aa\igfxCUIServiceN.exe,LocalSystem
2025-04-11 19:38:00,IKEEXT,running,automatic,5632,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,InstallService,running,manual,10184,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,Intel(R) Capability Licensing Service TCP IP Interface,stopped,manual,,C:\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_76523213b78d9046\lib\SocketHeciServer.exe,LocalSystem
2025-04-11 19:38:00,Intel(R) SUR QC SAM,stopped,manual,,"""C:\Program Files\Intel\SUR\QUEENCREEK\Updater\bin\IntelSoftwareAssetManagerService.exe""",LocalSystem
2025-04-11 19:38:00,Intel(R) TPM Provisioning Service,stopped,automatic,,C:\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_fc84dfa25a6a7727\lib\TPMProvisioningService.exe,LocalSystem
2025-04-11 19:38:00,IntelArcControlService,running,automatic,5576,"""C:\Program Files\Intel\Intel Arc Control\ArcControlService.exe""",LocalSystem
2025-04-11 19:38:00,IntelAudioService,running,automatic,5760,C:\Windows\System32\DriverStore\FileRepository\intcoed.inf_amd64_625d5a9ea859462f\\AS\\IAS\\IntelAudioService.exe,LocalSystem
2025-04-11 19:38:00,iphlpsvc,running,automatic,5000,C:\Windows\System32\svchost.exe -k NetSvcs -p,LocalSystem
2025-04-11 19:38:00,IpxlatCfgSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,jhi_service,running,automatic,5692,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_af50fdb80983f7bc\jhi_service.exe,LocalSystem
2025-04-11 19:38:00,KeyIso,running,manual,660,C:\Windows\system32\lsass.exe,LocalSystem
2025-04-11 19:38:00,KtmRm,stopped,manual,,C:\Windows\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p,NT AUTHORITY\NetworkService
2025-04-11 19:38:00,LanmanServer,running,automatic,6140,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,LanmanWorkstation,running,automatic,5348,C:\Windows\System32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:38:00,lfsvc,running,manual,9412,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,LicenseManager,running,manual,11984,C:\Windows\System32\svchost.exe -k LocalService -p,NT Authority\LocalService
2025-04-11 19:38:00,lltdsvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,lmhosts,running,manual,10928,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:38:00,LMS,running,automatic,5956,C:\Windows\System32\DriverStore\FileRepository\lms.inf_amd64_fddb643595e0b8d0\LMS.exe,LocalSystem
2025-04-11 19:38:00,LSM,running,automatic,1332,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:38:00,LxpSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs,LocalSystem
2025-04-11 19:38:00,MapsBroker,stopped,automatic,,C:\Windows\System32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:38:00,McpManagementService,stopped,manual,,C:\Windows\system32\svchost.exe -k McpManagementServiceGroup,LocalSystem
2025-04-11 19:38:00,MDCoreSvc,running,automatic,5896,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MpDefenderCoreService.exe""",LocalSystem
2025-04-11 19:38:00,Micro Star SCM,running,automatic,5600,"""C:\Windows\SysWOW64\MSIService.exe""",LocalSystem
2025-04-11 19:38:00,MicrosoftEdgeElevationService,stopped,manual,,"""C:\Program Files (x86)\Microsoft\Edge\Application\135.0.3179.66\elevation_service.exe""",LocalSystem
2025-04-11 19:38:00,MixedRealityOpenXRSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:38:00,mpssvc,running,automatic,4828,C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,NT Authority\LocalService
2025-04-11 19:38:00,MSDTC,stopped,manual,,C:\Windows\System32\msdtc.exe,NT AUTHORITY\NetworkService
2025-04-11 19:38:00,MSI Foundation Service,running,automatic,5624,"""C:\Program Files (x86)\MSI\MSI NBFoundation Service\MSIAPService.exe""",LocalSystem
2025-04-11 19:38:00,MSI Sendevsvc,running,automatic,5656,"""C:\Program Files (x86)\MSI\MSI NBFoundation Service\Sendevsvc.exe""",LocalSystem
2025-04-11 19:38:00,MSiSCSI,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,msiserver,stopped,manual,,C:\Windows\system32\msiexec.exe /V,LocalSystem
2025-04-11 19:38:00,MSI_Central_Service,running,automatic,5716,"""C:\Program Files (x86)\MSI\One Dragon Center\MSI_Central_Service.exe""",LocalSystem
2025-04-11 19:38:00,MsKeyboardFilter,stopped,disabled,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,Mystic_Light_Service,running,automatic,5560,"""C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Mystic_Light_Service.exe""",LocalSystem
2025-04-11 19:38:00,NaturalAuthentication,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:38:00,NcaSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k NetSvcs -p,LocalSystem
2025-04-11 19:38:00,NcbService,running,manual,1796,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
